Tipo de información,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles,Niveles
Fecha,SF311408,SF311411,SF311412,SF311413,SF311414,SF311415,SF311416,SF311418,SF311420,SF311421,SF311422,SF311423,SF311424,SF311425,SF311426,SF311427,SF311428,SF311429,SF311430,SF311431,SF311432,SF311433,SF311435,SF311436,SF311437,SF311438,SF311440,SF311441,SF311442,SF311443,SF311444,SF311445,SF311446,SF311447,SF311448,SF311449,SF311450,SF311451,SF311452,SF311453
01/12/2013,2511368572,1269997768,1080977612,189020156,438011576,435525220,2486356,5872306248,1322315037,1225819126,1183519409,42299717,96495911.04,27505019.92,25986102.92,1518917,68990891.12,1155565268,883057372,875959454,7097918,6608001198,606862196.9,0,128832752.4,8648388935,60906489,60041078,865411,40139969,17411653,22728316,12390813.93,1916848337,1911879627,0,4968710,10102128,5895142,4206986
01/01/2014,2453893755,1215761253,1023245329,192515924,457365279,454777792,2587487,5881668900,1356901024,1259052756,1184105395,74947361,97848267.88,27433366.27,25910012.27,1523354,70414901.61,1164802017,906072105,900684279,5387826,6616094725,645224287,0,89201537.85,8614377567,26170119,25287342,882777,50190131,26490255,23699876,13300097.73,1903371175,1898409745,0,4961430,5251319,5251319,0
01/02/2014,2438087944,1216887267,1028849669,188037598,438249964,435550538,2699426,5859314860,1360515350,1261563595,1197336383,64227212,98951755.66,27307875.05,25843992.05,1463883,71643880.61,1179480473,881231092,874319669,6911423,6642185576,670798193.4,0,112072523,8748159375,22543937,21870402,673535,52707565,25094614,27612951,13605991.23,2011157077,2006512337,0,4644740,5959229,5959229,0
01/03/2014,2445032397,1242326843,1031977583,210349260,424571338,421770745,2800593,5852057425,1421129983,1321783910,1239237395,82546515,99346073.02,27513704.09,26020062.09,1493642,71832368.93,1194652378,791242668,786388219,4854449,6629092246,665122959.4,0,111911860.8,8738105204,21760517,21056779,703738,47825104,25097036,22728068,13772487.84,2019612806,2015571786,0,4041020,6042043,6042043,0
01/04/2014,2460979495,1247801819,1045112001,202689818,433083289,430184095,2899194,5967748671,1458159985,1357544275,1257987103,99557172,100615709.9,28019479.53,26570401.53,1449078,72596230.36,1202226101,846383090,841994651,4388439,6716193109,660987725.8,0,87456712.29,8786498983,33099912,32457681,642231,51974531,28139566,23834965,15281574.53,1965741246,1961823216,0,3918030,4208610,4208610,0
01/05/2014,2489140491,1249809831,1040520402,209289429,450657831,447605530,3052301,5990793818,1406307683,1304432872,1223846151,80586721,101874811.3,28066913.07,26541739.07,1525174,73807898.24,1221347111,873998533,866641942,7356591,6730362778,650876021.9,0,88692937.69,8891906772,24446932,23825150,621782,35525854,13587695,21938159,13651151.56,2083401608,2079411298,0,3990310,4518448,4435821,82627
01/06/2014,2504596298,1278339921,1069875373,208464548,432139297,429153009,2986288,6060946403,1415178233,1311180855,1232557897,78622958,103997378.6,28681148.57,27067803.57,1613345,75316230.05,1252508929,888662942,883104113,5558829,6847905053,708196908.2,0,78761741.68,9050303339,33437172,32495468,941704,29622748,20493508,9129240,17288494.24,2119159359,2115441189,0,3718170,2890513,2890513,0
01/07/2014,2531496077,1291027944,1078896277,212131667,446181678,442844148,3337530,6111404449,1391329169,1285993572,1201726834,84266738,105335596.8,28823782.69,27416485.69,1407297,76511814.15,1281641235,906937967,900611829,6326138,6906263244,718620288.1,0,76238507.76,9166899478,29681894,29136795,545099,32501574,9386875,23114699,17503951.29,2175907194,2172164874,0,3742320,5041620,4609250,432370
01/08/2014,2545089854,1304441516,1092989696,211451820,441699563,438266055,3433508,6123665718,1376840564,1270180882,1197268739,72912143,106659682.3,28892298.24,27481457.24,1410841,77767384.07,1294436890,907298410,899849598,7448812,6942106216,730430471.9,0,88010025.99,9183766572,32513155,31828199,684956,43343227,21838529,21504698,17826495.85,2138186646,2134492186,0,3694460,9790832,9716397,74435
01/09/2014,2556416712,1315737481,1105099076,210638405,440490199,435832446,4657753,6114631328,1356532968,1248109307,1177433309,70675998,108423661,28487972.48,27183539.48,1304433,79935688.56,1309159075,892522573,886503298,6019275,6902129575,699244695.5,0,88253551.37,9130298392,23646796,23078221,568575,44572484,21732388,22840096,17976387.21,2129960907,2126294797,0,3666110,12012244,11831224,181020
01/10/2014,2618525167,1339043337,1127127944,211915393,456129750,450698180,5431570,6163058349,1374903327,1265387193,1202254619,63132574,109516134.4,28313904.31,27013909.31,1299995,81202230.07,1312398894,857230960,850638175,6592785,7088509871,820570361.2,0,104881161.3,9368578752,41066073,40488801,577272,37519702,28594844,8924858,16902921.7,2178790299,2176125019,0,2665280,5789885,5629974,159911
01/11/2014,2711723106,1394636092,1170994965,223641127,475795920,469802559,5993361,6208067094,1332328105,1229120160,1165034315,64085845,103207944.7,27895128.43,26564273.43,1330855,75312816.24,1312512758,851503125,845875264,5627861,7136480700,807336006.5,0,121077598.8,9535566621,34147724,33516085,631639,27273828,17335386,9938442,18314643.46,2314742729,2313088479,0,1654250,4606997,4606997,0
01/12/2014,2876506247,1400883956,1168416636,232467320,534972741,529028786,5943955,6356234194,1353420695,1248718411,1182169499,66548912,104702284.6,28448090.1,27047851.1,1400239,76254194.46,1290001311,836305940,832206192,4099748,7231689758,759435639.7,0,116019924.6,9630957416,50899820,50121702,778118,45834855,34344355,11490500,18005380.57,2275942493,2274445323,0,1497170,8585110,8585110,0
01/01/2015,2887393059,1412700930,1165163629,247537301,552086000,548110195,3975805,6497554674,1432377704,1326805078,1211300438,115504640,105572626,28127879.53,26680750.53,1447129,77444746.47,1299595552,878188359,874463290,3725069,7336186738,736565341.7,0,102066723.1,9814038682,28428190,27716675,711515,17151543,5988844,11162699,16651517.59,2405273332,2404050572,0,1222760,10347361,8797226,1550135
01/02/2015,2869132683,1393064465,1146612829,246451636,546179432,542195469,3983963,6483423543,1438728372,1332825269,1243308808,89516461,105903103,27710175.03,26276625.03,1433550,78192927.95,1319214601,856347887,852424497,3923390,7357311049,775045213.6,0,98842291.92,9807460206,35480590,34284161,1196429,44286894,33277210,11009684,16718422.05,2344925795,2343928295,0,997500,8737456,7189446,1548010
01/03/2015,2884130824,1398429052,1132202664,266226388,541114019,536985031,4128988,6418897094,1443282786,1337088890,1223273696,113815194,106193896.1,27495098.38,26004583.38,1490515,78698797.71,1324038919,767444565,764445338,2999227,7271476164,753812023.8,0,98767046.36,9666351336,23156478,22456251,700227,55932241,27798675,28133566,16099134.37,2291009950,2290177760,0,832190,8677368,7097988,1579380
01/04/2015,2922876605,1419611649,1142824415,276787234,557544794,553258541,4286253,6476126231,1456899038,1350046688,1234941713,115104975,106852349.1,27687189.26,26175890.26,1511299,79165159.87,1348376790,747973798,744728299,3245499,7395799967,815545554.5,0,104128181.3,9789984920,29440358,28690218,750140,37232195,9762538,27469657,15494824.97,2301680657,2300815227,0,865430,10336918,8745380,1591538
01/05/2015,2941241425,1422996613,1144796769,278199844,562358590,557776961,4581629,6536224878,1496074683,1388609775,1262212765,126397010,107464908.6,27492978.15,25925089.15,1567889,79971930.48,1345169342,753739428,750482142,3257286,7492813421,830053673.4,0,126534869.8,9892928856,43869719,43064561,805158,36156596,9111246,27045350,12508474.16,2301566795,2300543095,0,1023700,6013851,4420108,1593743
01/06/2015,2967522802,1456326974,1173252939,283074035,551420169,546765980,4654189,6537726406,1477059042,1368593688,1259700263,108893425,108465354.2,27452906.57,26016477.57,1436429,81012447.58,1338281098,754863464,753308647,1554817,7488082796,825837046.4,0,124519343.1,9858297954,29350441,28581987,768454,42403634,12110123,30293511,12759964.64,2278633546,2277817846,0,815700,7067573,5444707,1622866
01/07/2015,3023155178,1465708954,1176777992,288930962,583062609,578295033,4767576,6548994514,1448684935,1339077072,1233335285,105741787,109607863.3,27988225.64,26508634.64,1479591,81619637.69,1341391158,735763243,734156448,1606795,7533212348,873808927.4,0,110408905.9,9929652200,27847902,27073122,774780,39778349,9025781,30752568,12582687.14,2309933104,2308904894,0,1028210,6297810,4633180,1664630
01/08/2015,3052866101,1518056433,1196397204,321659229,556612422,550955995,5656427,6551246163,1504673433,1394455545,1292570615,101884930,110217888.1,27855701.53,26297760.53,1557941,82362186.58,1330135522,663571107,662353827,1217280,7543636464,875457715.1,0,116932585.6,9958348276,27541494,26825782,715712,33641723,2395558,31246165,11889828.15,2334909223,2334009653,0,899570,6729544,4761264,1968280
01/09/2015,3056561053,1521614801,1186372738,335242063,564506037,559322746,5183291,6558231868,1470972052,1359468819,1263755794,95713025,111503232.4,28005575.67,26403273.67,1602302,83497656.74,1330575103,700123660,698734198,1389462,7470464397,797054128.5,0,115178400.4,9883588125,24791253,24261210,530043,33769864,1556843,32213021,12932180.27,2333187672,2332442452,0,745220,8442759,6692863,1749896
01/10/2015,3103509535,1527159635,1191035282,336124353,587354778,581832122,5522656,6614957229,1461084273,1349275619,1249248218,100027401,111808654.5,27619262.18,26077733.18,1541529,84189392.33,1350848255,699515166,698190545,1324621,7597419847,849514155.8,0,132948462.1,9967876775,25477179,24831844,645335,29054014,453519,28600495,3322973.08,2303950936,2303160416,0,790520,8651826,6940027,1711799
01/11/2015,3129911043,1542528228,1212183165,330345063,579597873,573973601,5624272,6515031607,1436176500,1323721329,1237998202,85723127,112455170.8,28075936.16,26473960.16,1601976,84379234.68,1329402451,619541613,618346999,1194614,7539257446,893197895.5,0,131027943.9,9857137420,25684552,25018067,666485,18275517,141796,18133721,5095938.91,2261862721,2260941001,0,921720,6961244,5241898,1719346
01/12/2015,3348743500,1632601147,1299507609,333093538,614311708,608603086,5708622,6761044535,1499132533,1384192934,1302145837,82047097,114939599,29537148.7,27778582.7,1758566,85402450.26,1292589221,620579281,619607123,972158,7769928305,853849086.3,0,155034684.1,10119051450,30109045,29374783,734262,37563819,487361,37076458,4312657.56,2272067568,2271237788,0,829780,5070056,5020266,49790
01/01/2016,3296228415,1582014142,1221224551,360789591,631905916,626304499,5601417,6804560202,1529817136,1413359539,1299226089,114133450,116457596.8,29447758.33,27495576.33,1952182,87009838.46,1329026688,649487962,647943216,1544746,7877380405,923050203.1,0,149769999.4,10237162102,30445131,29834222,610909,21440544,455295,20985249,7676063.86,2298008281,2296833641,0,1174640,2211678,2007520,204158
01/02/2016,3272357666,1589537693,1216205919,373331774,596399735,590604091,5795644,6771465678,1543543050,1425629613,1309819205,115810408,117913436.8,30024347.42,28076136.42,1948211,87889089.35,1328745273,626819690,623213692,3605998,7848307435,926145481.7,0,150696275,10194510396,30009236,29373336,635900,41010032,507518,40502514,7867233.3,2264274191,2263416501,0,857690,3042269,2808412,233857
01/03/2016,3301177621,1616718296,1232755468,383962828,604583989,598593504,5990485,6816853593,1518469253,1399540574,1301507257,98033317,118928678.6,30097408.21,28146587.21,1950821,88831270.4,1335719319,661487400,657164839,4322561,7824719315,880690255.4,0,127175467.2,10160873247,43499926,41167405,2332521,41578071,530476,41047595,8304009.19,2241053087,2240208247,0,844840,1718839,1481574,237265
01/04/2016,3318515721,1604680017,1225946981,378733036,620644103,614091546,6552557,6879613016,1563834615,1444072016,1349917987,94154029,119762599.2,30121498.21,28156679.21,1964819,89641101.01,1355314639,641948041,640142098,1805943,7849323982,839615551,0,130095414.7,10188615938,28618733,27997313,621420,41281887,576885,40705002,8413148.42,2258050129,2257046859,0,1003270,2928059,2685220,242839
01/05/2016,3381895447,1646005273,1262572601,383432672,624470541,617554843,6915698,6987906902,1548257258,1426619032,1329887623,96731409,121638226.3,30384355.11,28301880.11,2082475,91253871.19,1388449105,669305092,665927487,3377605,7942800881,851206937.1,0,103687041.8,10183335454,34731876,34096592,635284,41192840,538754,40654086,10141038.85,2152643380,2151528390,0,1114990,1825438,1577080,248358
01/06/2016,3440349801,1685189572,1276819846,408369726,634077974,626883024,7194950,7119001193,1568689496,1446064087,1349982544,96081543,122625409.6,30495773.22,28426835.22,2068938,92129636.33,1407246409,702715486,700562499,2152987,8073066967,837828676.2,0,116237097.8,10257839803,41675565,40679981,995584,42382352,626277,41756075,9396156.32,2085346815,2084526425,0,820390,5971947,5676199,295748
01/07/2016,3456182318,1669292063,1268760685,400531378,654861303,647150696,7710607,7168971857,1605291351,1481613389,1385460700,96152689,123677961.7,30708689.6,28647624.6,2061065,92969272.07,1408596974,698901214,697090876,1810338,8131866094,864181235.8,0,98713000.66,10314304744,32817080,31910451,906629,41170413,268658,40901755,9088301.28,2096636925,2095650275,0,986650,2725931,2430410,295521
01/08/2016,3469969234,1716133021,1294014151,422118870,626759814,617745029,9014785,7116798713,1604667460,1479109075,1384462067,94647008,125558385,31405427.31,29271110.31,2134317,94152957.65,1406830725,635331294,635331294,0,8084354435,870704938.9,0,96850782.93,10279248450,31312048,30419522,892526,40675612,216399,40459213,12057577.55,2108361032,2107520912,0,840120,2487746,2348269,139477
01/09/2016,3488334775,1707498378,1295548499,411949879,640099400,631419435,8679965,7231920684,1588278029,1461656925,1357827425,103829500,126621104,31293051.45,29155531.45,2137520,95328052.51,1421570242,733737638,730565242,3172396,8254531377,921027836.4,0,101582856.5,10567747940,46771455,45562914,1208541,46342246,266037,46076209,6835362.44,2206275783,2205234193,0,1041590,6991717,3396633,3595084
01/10/2016,3513857741,1774210005,1352054685,422155320,587951030,578650478,9300552,7269977360,1603336989,1475830972,1350636486,125194486,127506018,31394146.2,29185703.2,2208443,96111871.77,1415853807,736928822,733983165,2945657,8225793511,853265857,0,102550294.3,10515082025,33393426,32154630,1238796,44025265,212139,43813126,16802801.3,2186146919,2179589469,0,6557450,8920103,8729713,190390
01/11/2016,3650474085,1864703974,1388914324,475789650,611226454,600459253,10767201,7381047628,1623481652,1494971226,1351244509,143726717,128510425.5,31672558.9,29220600.9,2451958,96837866.62,1335939109,771152782,771152782,0,8380701288,896728544.2,0,102925115.8,10613188582,39636569,38765705,870864,41875312,222147,41653165,54123322.36,2093073609,2092224709,0,848900,3778482,3653506,124976
01/12/2016,3868310952,1941867945,1472683084,469184861,647413747,636152542,11261205,7662999027,1660078566,1529584660,1389608831,139975829,130493906.8,32341999.41,29694468.41,2647531,98151907.42,1340585184,794024324,791003360,3020964,8581481845,830341228.7,0,88141589.6,10811214960,42326569,41452396,874173,47388803,350780,47038023,7042884.34,2127358607,2126467927,0,890680,5616251,5490664,125587
01/01/2017,3811392752,1912591264,1371430494,541160770,644509752,632366743,12143009,7603905361,1652623717,1520841896,1376342399,144499497,131781821.1,32235736.64,29563208.64,2672528,99546084.41,1351002454,788886438,785537088,3349350,8566037535,844248609.4,0,117883564.3,10832688936,39925050,38789011,1136039,48498090,1326135,47171955,7540257.04,2162779679,2161717579,0,1062100,7908325,7908325,0
01/02/2017,3798023998,1913825709,1400842597,512983112,632142639,619851277,12291362,7587829341,1677772330,1544990172,1413565039,131425133,132782157.6,32127415.93,29572540.93,2554875,100654741.7,1337668702,774364311,769525010,4839301,8541722040,835765042.1,0,118127657,10861360016,38014366,36935152,1079214,45274002,200057,45073945,8416917.88,2223543674,2222675504,0,868170,4389017,4380458,8559
01/03/2017,3783838369,1886233381,1404345622,481887759,642733896,630551818,12182078,7540815124,1631822501,1498499747,1373404958,125094789,133322753.8,32668454.31,30329800.31,2338654,100654299.5,1347482299,777671955,774725090,2946865,8581697755,912643518.9,0,128239111.9,10931462896,35704988,34685215,1019773,42796926,379610,42417316,8486457.9,2256681501,2255562991,0,1118510,6095268,6095268,0
01/04/2017,3812359643,1914624686,1432174383,482450303,643808692,631978700,11829992,7555699223,1699792489,1565789662,1437581000,128208662,134002826.4,32588141.28,30353404.28,2234737,101414685.1,1357767246,685779845,683136780,2643065,8598752388,922807001.8,0,120246163.2,10949605002,36345232,34844341,1500891,43448316,340798,43107518,8041417.85,2260582197,2259600277,0,981920,2435451,2424871,10580
01/05/2017,3739860928,1849420409,1380285632,469134777,637149668,624709906,12439762,7559946604,1751687440,1617066407,1492585583,124480824,134621033.4,32389474.06,30131319.06,2258155,102231559.3,1365995170,702403067,699387628,3015439,8548068502,875820610.1,0,112301287.3,10868736170,29691824,28665289,1026535,41256393,263660,40992733,7265474.57,2239268556,2236791146,0,2477410,3185420,3185420,0
01/06/2017,3805689580,1901373149,1441146672,460226477,645082615,633500803,11581812,7676700269,1768485858,1632968737,1512144903,120823834,135517120.6,32418408.8,30057109.8,2361299,103098711.8,1394512484,708012346,705786654,2225692,8732556783,953925036.5,0,101931478.3,11068595775,41335759,40489957,845802,40681730,298268,40383462,6527966.5,2244119267,2241091867,0,3027400,3374269,3374269,0
01/07/2017,3822383203,1930888957,1427467197,503421760,634329909,622811714,11518195,7739899620,1736921587,1599729348,1456873277,142856071,137192238.6,33355250.68,31138441.68,2216809,103836987.9,1406246907,774347923,771499952,2847971,8882169811,1031704707,0,110565483.5,11183563710,31968201,31092653,875548,41150046,216918,40933128,6778124.1,2218862075,2216572915,0,2289160,2635454,2635454,0
01/08/2017,3777435858,1906502039,1433559791,472942248,628939674,618077088,10862586,7698045372,1778570872,1640246636,1485327737,154918899,138324236.1,33368064.18,31133915.18,2234149,104956171.9,1440924254,701114387,697632546,3481841,8795875283,998612083.8,0,99217827.09,11092873184,31506034,30953114,552920,41816415,202463,41613952,6554591.83,2211207971,2209030631,0,2177340,5912890,3247395,2665495
01/09/2017,3859419791,1962330372,1445471935,516858437,651446227,640066499,11379728,7846367662,1827554191,1688404273,1466855042,221549231,139149917.4,33530052.75,31195006.75,2335046,105619864.6,1455876860,703516821,699589249,3927572,8975586670,1027373302,0,101845705.4,11327869556,35783947,35136074,647873,43307662,265132,43042530,6516624.25,2261950750,2261291150,0,659600,4723903,2006863,2717040
01/10/2017,3920568309,2023819722,1457113047,566706675,636967866,618815806,18152060,7935068634,1821970246,1680592637,1473111428,207481209,141377609.1,34329666.77,32091496.77,2238170,107047942.4,1461522139,731007940,723851127,7156813,8993363453,964939537.9,0,93355280.78,11309783955,32709404,31862639,846765,45373231,171261,45201970,6834005.71,2225950418,2225430898,0,519520,5553443,2681084,2872359
01/11/2017,3994732947,2052422714,1517410100,535012614,665974003,647463049,18510954,8061705114,1840969110,1699172235,1490247197,208925038,141796874.8,35082569.12,32798106.12,2284463,106714305.7,1459546186,766456871,760942952,5513919,9162047114,1003212513,0,97129487.1,11476959697,32728846,31947719,781127,45976252,208778,45767474,6645259.55,2225577438,2224928908,0,648530,3984787,1191298,2793489
01/12/2017,4264017582,2168754427,1630928721,537825706,702744229,682764187,19980042,8394065090,1842907108,1699315192,1481521772,217793420,143591916.3,35242146.25,32823202.25,2418944,108349770,1438714239,848426161,842200288,6225873,9494959091,976619540.7,0,124274459.9,11712255875,33495884,32761420,734464,48713384,259477,48453907,6300476.87,2120448365,2115486655,0,4961710,8338674,5390379,2948295
01/01/2018,4075871704,2026624666,1496269782,530354884,692757198,668574125,24183073,8236764222,1908974844,1763774632,1557981302,205793330,145200211.6,35324178.93,32974789.93,2349389,109876032.7,1474613983,777303692,771184323,6119369,9204188799,896028263.3,0,71396313.67,11438454191,31508478,30870869,637609,47360919,203373,47157546,7081685.94,2142651156,2140465496,0,2185660,5663153,2864385,2798768
01/02/2018,4075774261,2036378197,1522391671,513986526,685030892,660175884,24855008,8262795220,1933107688,1786909015,1580297341,206611674,146198672.7,35505001.29,33161345.29,2343656,110693671.4,1490075158,763838113,760834264,3003849,9274968547,934049247.3,0,78124079.05,11469513247,33110672,32420486,690186,55124432,217281,54907151,7105811.44,2094326742,2093052662,0,1274080,4877043,2057072,2819971
01/03/2018,4138523788,2047084544,1547094706,499989838,715315539,690424042,24891497,8306747097,1897754578,1750844780,1533757559,217087221,146909797.8,35376343.43,33100299.43,2276044,111533454.4,1480122752,790345979,786666988,3678991,9511455277,1048462288,0,156245891.2,11775566217,37814892,37178541,636351,53548187,171028,53377159,7140178.63,2156793777,2156654067,0,139710,8813906,6078151,2735755
01/04/2018,4142745967,2088926896,1570021593,518905303,680713168,662503065,18210103,8399109746,2000680317,1852359512,1677054449,175305063,148320805,35565069.23,33145245.23,2419824,112755735.8,1503087352,752596110,747821263,4774847,9524170807,983811475.4,0,141249585.8,11805418988,32003133,31281237,721896,53162119,146226,53015893,9073468.94,2183153405,2181850865,0,1302540,3856055,3853181,2874
01/05/2018,4154520320,2089936800,1557319479,532617321,682076975,663235456,18841519,8467697884,2009119306,1859351786,1674919164,184432622,149767519.7,35841968.06,32866045.06,2975923,113925551.6,1522183783,781874475,777792001,4082474,9620499043,1001408381,0,151392777.4,11902190437,33060586,32425492,635094,56092137,152464,55939673,9663421.06,2163333158,2163155328,0,177830,19542092,19539018,3074
01/06/2018,4286011488,2170200226,1616077230,554122996,701197289,684491868,16705421,8567406925,1986684351,1834691912,1661897954,172793958,151992439.3,35431066.69,32814302.69,2616764,116561372.6,1528466086,766245000,761220364,5024636,9731594096,1002741268,0,161445902.4,11989482394,55062134,54498112,564022,54625378,168189,54457189,11017649.76,2116267947,2115136187,0,1131760,20915189,20912493,2696
01/07/2018,4173476692,2086784834,1581293827,505491007,684700457,668756690,15943767,8434727584,1967493931,1815671800,1640995106,174676694,151822130.7,34471437.92,32104424.92,2367013,117350692.7,1537380877,756376084,750994146,5381938,9654408147,1060590119,0,159090445,11934042720,41315759,40760800,554959,52437531,221646,52215885,10870058.91,2152936708,2151389908,0,1546800,22074516,19283109,2791407
01/08/2018,4197524436,2106726695,1609578732,497147963,689216529,673143453,16073076,8506482676,2061990082,1908850273,1731181123,177669150,153139808.2,34425968.39,32098058.39,2327910,118713839.8,1554906043,692062115,686138557,5923558,9731622039,1061878265,0,163261097.7,11977004592,40688181,40106403,581778,54663022,809888,53853134,10526501.93,2116142381,2113535221,0,2607160,23362467,20491323,2871144
01/09/2018,4159127404,2076538856,1598557977,477980879,694478716,679657685,14821031,8508985694,2067162248,1912842470,1734532329,178310141,154319777.9,34850393.24,32560296.24,2290097,119469384.6,1567210126,715485916,710420158,5065758,9776009860,1093463728,0,173560437.3,12052456173,43584724,43038144,546580,44011671,2810745,41200926,10570134.81,2154507176,2151935576,0,2571600,23772607,20227152,3545455
01/10/2018,4204528593,2096749363,1608461275,488288088,712378782,694431986,17946796,8549110646,2098719041,1943049324,1753192631,189856693,155669716.5,35151077.86,32731630.86,2419447,120518638.6,1576216445,669646567,663822415,5824152,9823120423,1101905278,0,172104498.1,11985668398,42377965,41476418,901547,48195066,2851058,45344008,10638835.27,2037329565,2036198075,0,1131490,24006544,20220082,3786462
01/11/2018,4350488324,2153296227,1649339618,503956609,767230811,750078522,17152289,8701307648,2064988776,1908931757,1742168903,166762854,156057018,35377609.55,32931266.55,2446343,120679408.5,1562615155,723215393,719631213,3584180,9979321961,1086280384,0,191733929.1,12158717849,43140020,42321423,818597,48028448,2852170,45176278,10077238.49,2052052892,2051334772,0,718120,26097289,22298732,3798557
01/12/2018,4492216320,2216333849,1710671036,505662813,757136371,743325337,13811034,8815667166,2013433281,1856284842,1680074253,176210589,157148439.1,35675062.93,33349180.93,2325882,121473376.1,1534461350,775556216,771597089,3959127,10095006309,1097317640,0,182021503.1,12262977268,52500992,51641470,859522,46322496,2776399,43546097,9919151.72,2026224452,2023969222,0,2255230,33003867,29305047,3698820
01/01/2019,4323954421,2111979104,1612876629,499102475,745818266,734068289,11749977,8702653500,2052523116,1895391185,1721502169,173889016,157131931.2,35800874.1,33474508.1,2326366,121331057.1,1557486805,768689158,764535572,4153586,10063951811,1173613722,0,187684589.2,12351464249,41524100,40059875,1464225,45715843,2870338,42845505,9547676.95,2092249929,2086965719,0,5284210,98474889,89219393,9255496
01/02/2019,4306875853,2116445399,1609510752,506934647,742718380,732775966,9942414,8744413483,2087219758,1929242017,1755217703,174024314,157977740.9,36208605.95,33884381.95,2324224,121769134.9,1593752461,756565411,752398196,4167215,10033608389,1106487801,0,182707104.5,12334092234,39748818,38955929,792889,46053701,2678674,43375027,9541679.31,2177132449,2176916419,0,216030,28007198,18609428,9397770
01/03/2019,4315849487,2118548504,1606064113,512484391,756883017,745915729,10967288,8826482786,2101223408,1941490780,1771079310,170411470.8,159732627.4,36799001.93,34126358.93,2672643,122933625.4,1615561792,793848099,790268686,3579413,10128770330,1119959161,0,182328382.9,12475416806,38337342,37095503,1241839,44864382,758476,44105906,9696649.88,2215301348,2209923428,0,5377920,38446755,28974739,9472016
01/04/2019,4290374415,2097322123,1594966318,502355805,759522093,748542272,10979821,8776012098,2129917677,1970367413,1793985033,176382380,159550264,36839759.56,34241978.56,2597781,122710504.4,1636429134,719290872,711701105,7589767,10101381472,1149062175,0,176307199,12410272985,40051082,38836835,1214247,44096927,617474,43479453,9517240.63,2192569613,2191696863,0,872750,22656650,19059540,3597110
01/05/2019,4338162026,2118340340,1609775016,508565324,772922710,760254792,12667918,8902391032,2119955086,1959260321,1787180484,172079837,160694765.3,36861798.5,34468312.5,2393486,123832966.8,1687011349,757262571,748743304,8519267,10270966162,1208734779,0,159840350.7,12628224742,39196685,38032121,1164564,44884426,237117,44647309,9515068.55,2192621214,2173461034,0,19160180,71041187,65425782,5615405
01/06/2019,4351788055,2128305449,1621880521,506424928,778846752,766092564,12754188,8934026063,2119764601,1958752952,1797467024,161285928,161011649.3,36369001.09,34184422.09,2184579,124642648.2,1710515675,751957732,741034355,10923377,10323399631,1209159001,0,180214566.6,12630959820,49994450,48634815,1359635,62530506,173966,62356540,8164123.16,2153929180,2153656860,0,272320,32941930,26657409,6284521
01/07/2019,4311122442,2030548775,1528181669,502367106,852880932,842733458,10147474,8923500139,2094443333,1933711140,1777212784,156498356,160732192.5,35416066.55,33259901.55,2156165,125316126,1715235829,802698536,791093529,11605007,10304261626,1213347347,0,167414139.6,12597073849,49520227,48514609,1005618,62332907,253593,62079314,8208995.73,2147263460,2145513580,0,1749880,25486633,19989824,5496809
01/08/2019,4390415278,2084647775,1591073692,493574083,869479859,858943031,10536828,9087065056,2112975292,1951063789,1802777803,148285986,161911502.7,35092487.32,33001101.32,2091386,126819015.4,1747570175,836104312,817307107,18797205,10557492347,1296018085,0,174409206,12910071904,63317342,62678924,638418,65706187,261641,65444546,9061551.13,2176453612,2176143512,0,310100,38040864,19582560,18458304
01/09/2019,4331168999,2054851317,1570235328,484615989,849765970,839247806,10518164,9045053443,2092960561,1929913637,1800595310,129318327,163046923.7,35132875.87,33163468.87,1969407,127914047.8,1761810435,859113448,837901229,21212219,10541913013,1309361773,0,187497796.9,12891002792,40468048,39873622,594426,64561021,266741,64294280,10032439.77,2193044440,2192669410,0,375030,40983830,21778188,19205642
01/10/2019,4337305970,2056609665,1560395494,496214171,854654471,843624647,11029824,8987117432,2064891641,1901436310,1768311657,133124653,163455331.5,34637631.24,32637267.24,2000364,128817700.3,1769294025,815625796,792553301,23072495,10538724466,1368273334,0,183333699.5,12907410140,48642444,48106835,535609,62832792,359821,62472971,10663744.79,2208044911,2207077771,0,967140,38501782,19408082,19093700
01/11/2019,4511911114,2124276653,1634719743,489556910,920284312,909641505,10642807,9124889411,2024146785,1860885984,1737253840,123632144,163260801.2,34706265.91,32643186.91,2063079,128554535.3,1763044345,825787167,803921469,21865698,10694387393,1394084250,0,175413732.8,13007774198,43521098,42402527,1118571,74207582,11081957,63125625,9681159.02,2145195301,2142410991,0,2784310,40781664,21630723,19150941
01/12/2019,4702035012,2202918995,1734707301,468211694,925790600,915081455,10709145,9326244070,2078842071,1913520828,1771704263,141816565,165321242.6,34687280.39,32652882.39,2034398,130633962.2,1705507905,839859082,818535073,21324009,10778432999,1286877218,0,165311711.2,13200329209,54946511,54165382,781129,66292365,5675050,60617315,9365803.94,2240066110,2237875440,0,2190670,51225420,32144320,19081100
